date,zip,temp_c,temp_delta_c,pressure_hpa,pressure_delta_hpa,pressure_swing,precipitation_mm,pm25_ugm3,pollen_index,high_pollen,sunlight_hours,is_school_day,school_break,break_transition,is_holiday,post_dst_window,construction_local,community_event,testing_week
2025-07-25,94110,24.5,-2.0,1015.1,-4.4,False,0.0,7.3,55.6,False,9.3,False,True,False,False,False,True,False,False
2025-07-26,94110,28.8,4.3,1017.0,1.8,False,0.0,5.0,53.7,False,7.8,False,True,False,False,False,False,False,False
2025-07-27,94110,24.3,-4.4,1023.5,6.5,True,0.2,13.5,71.0,False,12.3,False,True,False,False,False,True,False,False
2025-07-28,94110,28.4,4.1,1021.7,-1.8,False,1.5,8.4,44.4,False,9.4,False,True,False,False,False,False,False,False
2025-07-29,94110,26.3,-2.1,1017.5,-4.2,False,1.4,2.2,49.6,False,11.4,False,True,False,False,False,False,False,False
2025-07-30,94110,23.0,-3.3,1019.1,1.6,False,0.0,6.3,67.8,False,9.4,False,True,False,False,False,False,False,False
2025-07-31,94110,24.4,1.4,1016.8,-2.3,False,0.8,6.4,55.7,False,9.8,False,True,False,False,False,False,False,False
2025-08-01,94110,23.5,-0.9,1015.8,-1.1,False,2.6,3.7,46.1,False,10.9,False,True,False,False,False,False,False,False
2025-08-02,94110,22.8,-0.7,1019.2,3.4,False,0.0,4.2,72.3,False,12.4,False,True,False,False,False,False,False,False
2025-08-03,94110,25.4,2.6,1023.2,4.1,False,0.0,11.2,39.8,False,11.3,False,True,False,False,False,False,False,False
2025-08-04,94110,23.7,-1.8,1017.3,-6.0,True,0.0,5.0,49.0,False,13.3,False,True,False,False,False,False,False,False
2025-08-05,94110,24.3,0.6,1016.2,-1.0,False,0.0,7.0,45.3,False,11.8,False,True,False,False,False,False,False,False
2025-08-06,94110,19.6,-4.7,1019.5,3.3,False,0.6,19.1,58.4,False,12.5,False,True,False,False,False,True,False,False
2025-08-07,94110,20.9,1.3,1015.5,-4.0,False,0.0,2.1,26.4,False,11.3,False,True,False,False,False,False,False,False
2025-08-08,94110,25.4,4.4,1018.3,2.8,False,3.0,7.1,59.6,False,13.7,False,True,False,False,False,False,False,False
2025-08-09,94110,25.6,0.2,1021.5,3.2,False,0.0,11.2,63.5,False,13.2,False,True,False,False,False,False,False,False
2025-08-10,94110,23.7,-1.9,1022.4,0.9,False,0.0,6.5,34.1,False,12.1,False,True,False,False,False,True,False,False
2025-08-11,94110,20.3,-3.4,1017.3,-5.1,True,0.0,6.3,20.2,False,11.5,False,True,False,False,False,False,False,False
2025-08-12,94110,20.5,0.2,1016.6,-0.7,False,0.0,5.1,41.6,False,12.4,False,True,False,False,False,False,False,False
2025-08-13,94110,22.2,1.8,1013.9,-2.7,False,0.0,2.0,47.3,False,10.9,False,True,False,False,False,False,False,False
2025-08-14,94110,20.8,-1.4,1013.0,-1.0,False,0.0,29.9,43.3,False,12.8,False,True,False,False,False,False,False,False
2025-08-15,94110,22.2,1.4,1012.9,-0.0,False,0.9,5.6,35.3,False,12.3,False,True,False,False,False,False,False,False
2025-08-16,94110,17.2,-5.0,1009.8,-3.1,False,0.0,8.6,53.8,False,12.7,False,True,False,False,False,False,False,False
2025-08-17,94110,21.2,4.0,1011.7,1.9,False,0.0,20.9,25.4,False,9.5,False,True,False,False,False,False,False,False
2025-08-18,94110,24.0,2.8,1010.6,-1.1,False,0.0,6.7,46.5,False,8.6,False,True,False,False,False,False,False,False
2025-08-19,94110,23.3,-0.7,1012.6,1.9,False,0.0,2.0,55.3,False,11.1,False,True,False,False,False,False,False,False
2025-08-20,94110,22.1,-1.3,1016.1,3.6,False,0.0,6.3,39.9,False,6.9,False,True,False,False,False,False,False,False
2025-08-21,94110,22.3,0.2,1017.2,1.0,False,0.0,2.0,33.2,False,9.5,False,True,False,False,False,False,False,False
2025-08-22,94110,22.5,0.2,1019.5,2.3,False,0.0,6.3,28.9,False,8.9,False,True,False,False,False,False,False,False
2025-08-23,94110,23.4,0.9,1015.3,-4.1,False,7.7,12.6,29.2,False,6.6,False,True,False,False,False,False,False,False
2025-08-24,94110,22.2,-1.2,1016.2,0.9,False,0.0,2.8,26.9,False,9.9,False,True,False,False,False,False,False,False
2025-08-25,94110,16.7,-5.6,1016.2,-0.0,False,0.0,2.9,40.9,False,10.3,False,True,False,False,False,False,False,False
2025-08-26,94110,20.0,3.3,1012.7,-3.5,False,0.0,7.2,41.6,False,12.1,False,True,False,False,False,False,False,False
2025-08-27,94110,18.4,-1.5,1007.7,-5.0,True,0.9,4.6,20.5,False,9.6,False,True,False,False,False,False,False,False
2025-08-28,94110,16.8,-1.6,1003.1,-4.6,False,0.0,5.6,35.0,False,10.1,False,True,False,False,False,True,False,False
2025-08-29,94110,18.2,1.5,999.8,-3.3,False,0.0,2.0,30.7,False,10.0,False,True,False,False,False,False,False,False
2025-08-30,94110,18.1,-0.1,1003.5,3.7,False,0.0,17.0,31.9,False,9.8,False,True,False,False,False,False,False,False
2025-08-31,94110,20.2,2.1,1008.1,4.6,False,0.0,13.7,17.3,False,10.3,False,True,False,False,False,False,False,False
2025-09-01,94110,17.7,-2.6,1012.3,4.2,False,0.0,13.8,24.5,False,11.4,True,False,False,False,False,False,False,False
2025-09-02,94110,17.7,0.1,1009.6,-2.7,False,0.0,12.3,37.6,False,8.8,True,False,False,False,False,False,True,False
2025-09-03,94110,18.7,1.0,1008.7,-0.9,False,0.9,4.1,29.7,False,9.7,True,False,False,False,False,False,True,False
2025-09-04,94110,17.2,-1.5,1011.0,2.3,False,0.0,2.0,25.3,False,8.9,True,False,True,False,False,False,False,False
2025-09-05,94110,23.7,6.5,1014.2,3.2,False,1.5,4.6,34.4,False,8.3,True,False,True,False,False,False,False,False
2025-09-06,94110,21.6,-2.1,1014.6,0.5,False,0.0,10.4,2.2,False,9.2,False,False,True,False,False,False,False,False
2025-09-07,94110,20.9,-0.8,1009.3,-5.4,True,0.0,3.7,36.5,False,12.1,False,False,False,False,False,False,False,False
2025-09-08,94110,20.5,-0.4,1010.9,1.6,False,1.1,4.8,12.2,False,9.6,True,False,False,False,False,False,False,False
2025-09-09,94110,20.2,-0.3,1010.3,-0.6,False,4.1,5.4,12.8,False,9.4,True,False,False,False,False,False,False,False
2025-09-10,94110,17.1,-3.1,1005.6,-4.7,False,0.0,2.0,23.2,False,8.6,True,False,False,False,False,False,False,False
2025-09-11,94110,15.5,-1.6,1000.1,-5.5,True,0.0,21.8,13.8,False,9.5,True,False,False,False,False,False,True,False
2025-09-12,94110,17.2,1.7,1001.3,1.2,False,1.8,7.7,17.9,False,6.3,True,False,False,False,False,True,False,False
2025-09-13,94110,20.2,3.0,1001.1,-0.2,False,0.0,6.6,0.0,False,8.9,False,False,False,False,False,False,False,False
2025-09-14,94110,14.5,-5.6,1000.4,-0.7,False,0.0,11.6,14.6,False,9.2,False,False,False,False,False,False,True,False
2025-09-15,94110,21.9,7.3,1000.3,-0.1,False,0.0,2.3,0.0,False,9.5,True,False,False,False,False,False,False,False
2025-09-16,94110,17.3,-4.6,1002.1,1.8,False,0.0,2.2,19.8,False,10.1,True,False,False,False,False,False,False,False
2025-09-17,94110,19.8,2.6,1001.5,-0.6,False,0.4,15.4,5.4,False,10.1,True,False,False,False,False,False,False,False
2025-09-18,94110,18.5,-1.4,994.5,-7.0,True,0.0,4.1,38.3,False,7.5,True,False,False,False,False,False,False,False
2025-09-19,94110,13.8,-4.7,997.0,2.5,False,0.0,10.6,23.3,False,7.5,True,False,False,False,False,False,False,False
2025-09-20,94110,13.4,-0.4,1000.2,3.2,False,0.4,5.6,28.9,False,8.0,False,False,False,False,False,False,False,False
2025-09-21,94110,14.4,0.9,1000.3,0.1,False,0.7,9.9,10.6,False,9.0,False,False,False,False,False,False,True,False
2025-09-22,94110,17.4,3.1,1000.7,0.4,False,1.7,4.9,1.4,False,7.8,True,False,False,False,False,True,False,False
2025-09-23,94110,13.5,-3.9,997.7,-3.0,False,0.6,3.2,8.9,False,7.4,True,False,False,False,False,False,False,False
2025-09-24,94110,14.8,1.3,995.8,-1.9,False,0.0,25.8,30.8,False,6.1,True,False,False,False,False,False,False,False
2025-09-25,94110,16.5,1.7,999.0,3.2,False,0.0,3.1,19.8,False,9.8,True,False,False,False,False,False,False,False
2025-09-26,94110,14.8,-1.7,999.8,0.8,False,0.0,10.5,10.9,False,8.5,True,False,False,False,False,False,False,False
2025-09-27,94110,16.1,1.3,997.6,-2.1,False,0.0,6.4,18.3,False,9.9,False,False,False,False,False,False,False,False
2025-09-28,94110,16.5,0.4,993.0,-4.7,False,0.0,26.5,19.5,False,9.4,False,False,False,False,False,True,False,False
2025-09-29,94110,16.9,0.5,990.1,-2.9,False,0.0,4.8,0.0,False,8.2,True,False,False,False,False,False,False,False
2025-09-30,94110,6.5,-10.4,990.0,-0.1,False,0.0,9.5,15.5,False,7.5,True,False,False,False,False,False,False,False
2025-10-01,94110,13.0,6.5,992.7,2.7,False,0.0,15.7,20.1,False,11.5,True,False,False,False,False,False,False,False
2025-10-02,94110,10.6,-2.4,995.4,2.7,False,1.6,4.4,9.8,False,8.4,True,False,False,False,False,False,False,False
2025-10-03,94110,12.8,2.2,997.9,2.5,False,0.0,4.2,0.0,False,9.2,True,False,False,False,False,False,False,False
2025-10-04,94110,13.4,0.6,997.2,-0.7,False,0.0,7.9,1.9,False,6.9,False,False,False,False,False,False,False,False
2025-10-05,94110,11.5,-1.9,997.4,0.1,False,0.3,14.5,11.5,False,7.2,False,False,False,False,False,False,False,False
2025-10-06,94110,15.9,4.3,1001.8,4.4,False,0.5,15.3,0.0,False,7.3,True,False,False,False,False,False,False,False
2025-10-07,94110,7.9,-8.0,996.4,-5.3,True,0.0,2.0,0.0,False,5.6,True,False,False,False,False,False,False,False
2025-10-08,94110,6.6,-1.3,994.3,-2.1,False,0.6,5.0,15.4,False,11.3,True,False,False,False,False,False,False,False
2025-10-09,94110,11.3,4.7,994.9,0.6,False,0.0,10.3,0.0,False,7.3,True,False,False,False,False,False,False,False
2025-10-10,94110,14.2,2.9,996.8,1.9,False,0.0,22.2,0.0,False,6.9,True,False,False,False,False,False,False,False
2025-10-11,94110,13.1,-1.1,990.0,-6.8,True,0.3,12.4,0.0,False,6.7,False,False,False,False,False,False,False,False
2025-10-12,94110,10.6,-2.5,990.0,0.0,False,0.0,10.1,1.4,False,7.9,False,False,False,False,False,False,False,False
2025-10-13,94110,13.5,2.9,993.1,3.1,False,0.0,3.8,5.6,False,6.8,True,False,False,False,False,False,False,False
2025-10-14,94110,15.2,1.7,990.0,-3.1,False,0.0,14.7,0.0,False,8.4,True,False,False,False,False,False,False,False
2025-10-15,94110,6.5,-8.7,990.0,0.0,False,0.2,7.0,0.0,False,6.5,True,False,False,False,False,False,False,False
2025-10-16,94110,10.1,3.6,990.0,0.0,False,0.0,7.7,8.5,False,7.4,True,False,False,False,False,False,False,False
2025-10-17,94110,7.7,-2.4,990.0,0.0,False,0.0,3.9,10.6,False,7.4,True,False,False,False,False,False,False,False
2025-10-18,94110,5.5,-2.2,990.0,0.0,False,0.0,8.2,9.8,False,7.6,False,False,False,False,False,True,True,False
2025-10-19,94110,5.4,-0.2,990.7,0.7,False,0.0,2.0,0.0,False,9.9,False,False,False,False,False,False,False,False
2025-10-20,94110,11.4,6.0,990.0,-0.7,False,2.3,9.0,0.0,False,6.9,True,False,False,False,False,False,False,False
2025-10-21,94110,12.4,1.0,991.0,1.0,False,0.0,20.0,20.9,False,6.4,True,False,False,False,False,False,False,False
2025-10-22,94110,9.0,-3.4,995.3,4.4,False,0.0,6.3,1.2,False,7.2,True,False,False,False,False,False,False,False
2025-10-23,94110,14.1,5.1,995.4,0.1,False,0.0,18.1,21.5,False,9.4,True,False,False,False,False,False,False,False
2025-10-24,94110,2.9,-11.1,992.3,-3.1,False,0.5,8.6,0.0,False,8.2,True,False,False,False,False,False,False,False
2025-10-25,94110,11.8,8.8,993.9,1.5,False,0.0,11.1,16.0,False,7.5,False,False,False,False,False,False,False,False
2025-10-26,94110,10.3,-1.4,992.7,-1.2,False,0.4,14.6,0.0,False,8.3,False,False,False,False,False,False,False,False
2025-10-27,94110,6.3,-4.0,990.0,-2.7,False,0.1,5.8,3.2,False,5.6,True,False,False,False,False,False,False,False
2025-10-28,94110,5.8,-0.5,990.0,0.0,False,0.0,9.2,0.0,False,7.4,True,False,False,False,False,False,False,False
2025-10-29,94110,8.6,2.7,990.8,0.8,False,0.6,2.6,11.5,False,5.9,True,False,False,False,False,False,False,False
2025-10-30,94110,7.5,-1.0,991.6,0.8,False,2.7,3.8,18.1,False,7.8,True,False,False,False,True,True,False,False
2025-10-31,94110,5.3,-2.3,990.7,-0.9,False,0.0,5.2,4.5,False,7.6,True,False,False,False,True,False,False,False
2025-11-01,94110,7.9,2.6,990.0,-0.7,False,0.0,15.7,0.0,False,7.7,False,False,False,False,True,False,False,False
2025-11-02,94110,11.2,3.3,990.0,0.0,False,1.1,5.2,0.0,False,6.6,False,False,False,False,True,False,False,False
2025-11-03,94110,9.8,-1.4,993.2,3.2,False,0.0,19.0,16.0,False,5.2,True,False,False,False,True,False,False,False
2025-11-04,94110,4.8,-5.1,992.3,-0.9,False,0.0,7.9,8.5,False,8.0,True,False,False,False,True,False,False,False
2025-11-05,94110,-0.1,-4.8,995.4,3.1,False,0.0,11.0,0.0,False,7.5,True,False,False,False,True,False,False,False
2025-11-06,94110,13.8,13.9,991.3,-4.0,False,0.0,4.7,0.0,False,5.4,True,False,False,False,False,False,False,False
2025-11-07,94110,8.5,-5.3,993.3,1.9,False,1.2,9.5,0.6,False,5.8,True,False,False,False,False,False,False,False
2025-11-08,94110,9.6,1.2,990.0,-3.3,False,0.0,2.5,8.7,False,6.3,False,False,False,False,False,False,False,False
2025-11-09,94110,6.4,-3.2,994.3,4.3,False,2.4,13.3,21.9,False,6.6,False,False,False,False,False,False,False,False
2025-11-10,94110,4.6,-1.8,994.3,-0.0,False,1.8,2.0,2.6,False,7.1,True,False,False,False,False,False,False,False
2025-11-11,94110,2.9,-1.7,991.5,-2.7,False,0.0,9.7,0.0,False,6.3,True,False,False,False,False,False,False,False
2025-11-12,94110,6.0,3.1,990.0,-1.5,False,0.4,6.7,6.8,False,7.2,True,False,False,False,False,False,False,False
2025-11-13,94110,12.5,6.5,990.0,0.0,False,0.5,2.0,11.3,False,5.7,True,False,False,False,False,True,True,False
2025-11-14,94110,9.5,-2.9,990.0,0.0,False,0.0,7.1,0.0,False,7.0,True,False,False,False,False,False,False,False
2025-11-15,94110,5.1,-4.5,990.0,0.0,False,0.0,9.0,0.0,False,6.2,False,False,False,False,False,False,False,False
2025-11-16,94110,8.4,3.3,990.0,0.0,False,0.7,8.7,9.4,False,8.1,False,False,False,False,False,False,False,False
2025-11-17,94110,-1.1,-9.5,992.4,2.4,False,0.0,20.9,0.0,False,7.7,True,False,False,False,False,True,False,False
2025-11-18,94110,6.7,7.7,992.7,0.3,False,0.6,13.8,0.0,False,2.7,True,False,False,False,False,True,False,False
2025-11-19,94110,6.9,0.2,991.7,-1.0,False,0.0,11.8,0.0,False,8.9,True,False,False,False,False,False,False,False
2025-11-20,94110,4.4,-2.5,994.1,2.4,False,0.0,2.4,15.1,False,8.2,True,False,False,False,False,False,False,False
2025-11-21,94110,10.6,6.2,995.1,1.0,False,0.0,2.0,6.2,False,6.4,True,False,False,False,False,False,False,False
2025-11-22,94110,7.3,-3.4,992.0,-3.1,False,0.0,9.2,20.6,False,5.8,False,False,False,False,False,False,False,False
2025-11-23,94110,7.2,-0.1,993.6,1.6,False,0.0,2.0,5.8,False,6.0,False,False,False,False,False,False,False,False
2025-11-24,94110,3.0,-4.2,998.7,5.0,True,0.0,3.3,7.1,False,7.3,True,False,False,False,False,False,False,False
2025-11-25,94110,4.0,1.0,1001.9,3.2,False,0.0,2.0,24.4,False,7.7,True,False,False,False,False,False,False,False
2025-11-26,94110,5.6,1.6,998.4,-3.4,False,0.0,6.4,13.5,False,9.0,True,False,False,False,False,True,False,False
2025-11-27,94110,6.1,0.5,1003.3,4.9,False,0.3,12.1,0.3,False,4.5,True,False,False,False,False,False,False,False
2025-11-28,94110,6.7,0.6,1008.7,5.3,True,0.0,2.0,3.6,False,6.5,True,False,False,False,False,False,False,False
2025-11-29,94110,5.2,-1.5,1008.4,-0.3,False,0.0,2.0,2.9,False,4.6,False,False,False,False,False,False,False,False
2025-11-30,94110,2.8,-2.4,1006.0,-2.4,False,0.0,5.6,0.0,False,6.0,False,False,False,False,False,False,False,False
2025-12-01,94110,3.9,1.1,1006.9,0.9,False,0.0,9.5,7.7,False,5.9,True,False,False,False,False,True,False,False
2025-12-02,94110,-0.1,-4.0,1007.9,1.0,False,0.0,5.3,0.0,False,3.5,True,False,False,False,False,False,False,False
2025-12-03,94110,5.5,5.6,1005.7,-2.3,False,0.0,13.0,0.0,False,6.9,True,False,False,False,False,False,False,False
2025-12-04,94110,5.3,-0.2,999.1,-6.6,True,0.0,14.1,0.0,False,4.2,True,False,False,False,False,False,False,False
2025-12-05,94110,2.4,-2.9,996.3,-2.8,False,0.0,8.9,0.0,False,5.1,True,False,False,False,False,False,False,False
2025-12-06,94110,2.2,-0.2,998.2,1.9,False,0.0,2.0,5.0,False,4.0,False,False,False,False,False,False,False,False
2025-12-07,94110,6.3,4.1,997.1,-1.1,False,0.0,5.7,16.9,False,7.1,False,False,False,False,False,False,True,False
2025-12-08,94110,7.2,0.8,997.3,0.2,False,0.0,35.9,0.0,False,4.6,True,False,False,False,False,False,False,False
2025-12-09,94110,3.1,-4.0,999.9,2.6,False,0.0,2.5,20.9,False,5.9,True,False,False,False,False,False,False,False
2025-12-10,94110,3.7,0.6,1004.4,4.5,False,0.0,7.7,16.7,False,6.5,True,False,False,False,False,False,True,False
2025-12-11,94110,7.4,3.7,1003.3,-1.2,False,2.5,5.5,28.7,False,7.0,True,False,False,False,False,False,False,False
2025-12-12,94110,4.7,-2.8,1000.2,-3.0,False,0.0,12.2,20.0,False,8.3,True,False,False,False,False,False,False,False
2025-12-13,94110,2.3,-2.4,999.4,-0.8,False,0.0,4.5,0.0,False,6.9,False,False,False,False,False,False,False,False
2025-12-14,94110,-4.0,-6.3,998.7,-0.8,False,5.9,4.0,0.0,False,4.3,False,False,False,False,False,False,False,False
2025-12-15,94110,1.7,5.7,1004.8,6.1,True,2.1,12.7,1.9,False,7.4,True,False,False,False,False,False,False,False
2025-12-16,94110,3.9,2.2,1004.6,-0.1,False,0.0,13.1,23.1,False,7.7,True,False,False,False,False,False,False,False
2025-12-17,94110,1.6,-2.3,1002.5,-2.2,False,1.1,2.8,0.0,False,9.6,True,False,False,False,False,False,False,False
2025-12-18,94110,5.6,4.0,999.0,-3.4,False,0.0,2.0,0.0,False,6.3,True,False,False,False,False,False,False,False
2025-12-19,94110,5.5,-0.1,997.0,-2.1,False,0.0,4.8,10.7,False,2.3,True,False,True,False,False,False,False,False
2025-12-20,94110,1.9,-3.7,1002.8,5.9,True,0.0,12.9,4.6,False,5.6,False,True,True,False,False,False,False,False
2025-12-21,94110,6.8,4.9,1001.3,-1.5,False,0.0,4.1,14.1,False,6.8,False,True,True,False,False,False,False,False
2025-12-22,94110,7.9,1.1,1001.9,0.5,False,0.0,2.0,0.0,False,7.6,False,True,False,False,False,False,False,False
2025-12-23,94110,5.5,-2.4,1000.7,-1.2,False,0.0,5.5,16.2,False,7.9,False,True,False,False,False,False,False,False
2025-12-24,94110,4.2,-1.3,998.3,-2.3,False,0.0,17.4,16.2,False,4.9,False,True,False,False,False,False,False,False
2025-12-25,94110,4.8,0.5,999.3,1.0,False,0.0,16.0,0.0,False,4.0,False,True,False,True,False,False,False,False
2025-12-26,94110,4.0,-0.8,994.7,-4.6,False,0.0,9.5,0.0,False,6.0,False,True,False,False,False,False,False,False
2025-12-27,94110,2.1,-1.9,994.5,-0.2,False,0.3,19.5,0.0,False,4.3,False,True,False,False,False,False,True,False
2025-12-28,94110,2.9,0.8,991.1,-3.4,False,5.1,7.5,30.0,False,6.4,False,True,False,False,False,False,False,False
2025-12-29,94110,5.3,2.5,990.0,-1.1,False,0.0,8.2,0.0,False,5.0,False,True,False,False,False,False,False,False
2025-12-30,94110,4.6,-0.7,990.0,0.0,False,0.0,8.8,2.9,False,4.8,False,True,False,False,False,False,False,False
2024-07-01,98109,26.1,14.1,1011.2,-1.8,False,2.1,3.3,59.1,False,10.7,False,True,False,False,False,True,False,False
2024-07-02,98109,21.2,-4.8,1006.6,-4.6,False,0.0,6.1,55.9,False,12.9,False,True,False,False,False,False,False,False
2024-07-03,98109,21.7,0.5,1008.4,1.8,False,3.7,4.2,57.1,False,11.1,False,True,False,False,False,False,False,False
2024-07-04,98109,22.7,0.9,1011.2,2.8,False,2.4,8.1,38.1,False,10.0,False,True,False,True,False,False,False,False
2024-07-05,98109,24.0,1.4,1012.1,0.9,False,0.0,10.9,45.6,False,10.9,False,True,False,False,False,False,False,False
2024-07-06,98109,21.9,-2.1,1006.9,-5.2,True,2.1,13.4,69.1,False,11.7,False,True,False,False,False,False,False,False
2024-07-07,98109,19.0,-3.0,1002.3,-4.6,False,2.1,9.9,49.0,False,9.3,False,True,False,False,False,False,False,False
2024-07-08,98109,21.9,2.9,1003.3,1.0,False,2.8,7.4,56.0,False,12.3,False,True,False,False,False,False,False,False
2024-07-09,98109,26.4,4.5,1002.0,-1.3,False,1.0,16.3,45.2,False,13.5,False,True,False,False,False,False,False,False
2024-07-10,98109,22.4,-4.0,1002.3,0.4,False,0.1,12.7,63.1,False,12.3,False,True,False,False,False,False,False,False
2024-07-11,98109,25.7,3.3,999.3,-3.1,False,0.3,7.9,69.9,False,11.8,False,True,False,False,False,False,False,False
2024-07-12,98109,24.4,-1.3,996.6,-2.7,False,0.2,4.2,43.8,False,13.1,False,True,False,False,False,False,False,False
2024-07-13,98109,23.8,-0.6,997.8,1.2,False,0.0,6.2,71.6,False,13.1,False,True,False,False,False,False,False,False
2024-07-14,98109,21.5,-2.3,990.7,-7.0,True,7.2,10.5,44.8,False,7.5,False,True,False,False,False,False,False,False
2024-07-15,98109,20.7,-0.9,993.3,2.6,False,0.0,2.9,60.2,False,11.1,False,True,False,False,False,False,False,False
2024-07-16,98109,18.4,-2.3,990.0,-3.3,False,0.8,8.6,32.7,False,12.3,False,True,False,False,False,False,False,False
2024-07-17,98109,25.3,6.9,990.0,0.0,False,0.3,9.6,51.5,False,9.8,False,True,False,False,False,False,False,False
2024-07-18,98109,27.1,1.8,993.5,3.5,False,0.0,6.3,39.4,False,10.4,False,True,False,False,False,False,False,False
2024-07-19,98109,24.7,-2.4,997.0,3.5,False,4.7,2.8,40.6,False,12.1,False,True,False,False,False,False,False,False
2024-07-20,98109,24.4,-0.2,994.8,-2.2,False,2.1,2.0,48.1,False,12.3,False,True,False,False,False,False,False,False
2024-07-21,98109,24.5,0.1,993.6,-1.2,False,0.3,3.8,52.6,False,11.9,False,True,False,False,False,False,False,False
2024-07-22,98109,19.2,-5.3,991.6,-2.0,False,11.9,5.9,51.5,False,10.4,False,True,False,False,False,False,False,False
2024-07-23,98109,22.2,3.1,992.2,0.5,False,12.6,7.2,55.5,False,9.4,False,True,False,False,False,False,False,False
2024-07-24,98109,26.9,4.7,990.0,-2.2,False,13.1,8.3,45.0,False,12.3,False,True,False,False,False,False,False,False
2024-07-25,98109,20.9,-6.0,990.0,0.0,False,19.1,6.5,61.1,False,9.0,False,True,False,False,False,False,False,False
2024-07-26,98109,22.6,1.7,991.6,1.6,False,0.3,9.3,49.0,False,9.9,False,True,False,False,False,False,False,False
2024-07-27,98109,21.2,-1.3,992.8,1.1,False,12.2,4.4,41.1,False,12.3,False,True,False,False,False,False,False,False
2024-07-28,98109,27.1,5.9,990.0,-2.8,False,0.0,21.5,63.6,False,12.3,False,True,False,False,False,False,True,False
2024-07-29,98109,14.9,-12.2,990.0,0.0,False,6.6,7.9,50.5,False,11.8,False,True,False,False,False,False,True,False
2024-07-30,98109,20.9,6.0,990.0,0.0,False,0.0,9.2,54.3,False,9.8,False,True,False,False,False,False,False,False
2024-07-31,98109,20.4,-0.6,995.5,5.5,True,8.7,6.4,42.8,False,7.8,False,True,False,False,False,False,False,False
2024-08-01,98109,22.3,2.0,997.2,1.6,False,11.4,14.6,49.4,False,8.4,False,True,False,False,False,False,False,False
2024-08-02,98109,23.5,1.1,1000.0,2.8,False,4.6,2.0,36.9,False,12.0,False,True,False,False,False,False,False,False
2024-08-03,98109,20.5,-3.0,1001.4,1.4,False,1.4,2.0,51.8,False,12.2,False,True,False,False,False,False,False,False
2024-08-04,98109,21.9,1.4,1005.4,4.0,False,4.8,2.0,46.2,False,11.4,False,True,False,False,False,False,False,False
2024-08-05,98109,22.9,1.0,1005.1,-0.3,False,3.7,22.2,59.6,False,12.1,False,True,False,False,False,False,False,False
2024-08-06,98109,20.1,-2.9,1005.6,0.5,False,3.2,4.7,40.5,False,10.1,False,True,False,False,False,False,False,False
2024-08-07,98109,18.4,-1.6,1000.0,-5.6,True,0.2,4.9,37.5,False,12.0,False,True,False,False,False,False,False,False
2024-08-08,98109,19.7,1.3,1005.2,5.2,True,0.0,8.8,51.8,False,10.9,False,True,False,False,False,False,False,False
2024-08-09,98109,16.2,-3.6,1005.5,0.3,False,0.0,9.5,28.2,False,10.2,False,True,False,False,False,False,False,False
2024-08-10,98109,16.8,0.7,1002.2,-3.3,False,5.2,6.6,33.8,False,10.7,False,True,False,False,False,False,False,False
2024-08-11,98109,22.6,5.7,1002.3,0.1,False,6.7,3.7,44.9,False,12.2,False,True,False,False,False,True,False,False
2024-08-12,98109,16.9,-5.7,1003.4,1.1,False,0.0,2.4,38.5,False,10.4,False,True,False,False,False,False,False,False
2024-08-13,98109,19.5,2.7,1001.2,-2.2,False,8.7,5.7,40.9,False,10.1,False,True,False,False,False,False,False,False
2024-08-14,98109,16.5,-3.0,1004.5,3.3,False,14.6,7.4,38.2,False,8.6,False,True,False,False,False,False,False,False
2024-08-15,98109,19.5,2.9,1008.2,3.7,False,4.0,13.1,59.6,False,11.4,False,True,False,False,False,True,False,False
2024-08-16,98109,18.1,-1.3,1008.3,0.2,False,0.0,8.8,25.3,False,12.3,False,True,False,False,False,False,False,False
2024-08-17,98109,17.4,-0.8,1009.5,1.2,False,0.0,2.0,28.0,False,10.7,False,True,False,False,False,False,False,False
2024-08-18,98109,17.6,0.2,1007.8,-1.8,False,8.1,6.5,40.2,False,9.9,False,True,False,False,False,False,False,False
2024-08-19,98109,19.4,1.8,1004.6,-3.2,False,3.5,9.2,38.0,False,11.2,False,True,False,False,False,False,False,False
2024-08-20,98109,21.3,1.9,1002.0,-2.6,False,5.0,2.5,43.0,False,6.4,False,True,False,False,False,False,False,False
2024-08-21,98109,18.3,-3.0,1000.4,-1.6,False,1.8,10.5,43.6,False,10.5,False,True,False,False,False,False,False,False
2024-08-22,98109,15.7,-2.6,1004.0,3.6,False,8.4,13.7,67.0,False,10.1,False,True,False,False,False,False,False,False
2024-08-23,98109,13.9,-1.8,1007.9,3.9,False,0.0,12.6,43.1,False,9.3,False,True,False,False,False,True,False,False
2024-08-24,98109,16.8,2.9,1010.3,2.4,False,6.6,4.1,49.9,False,9.7,False,True,False,False,False,False,False,False
2024-08-25,98109,17.6,0.8,1009.0,-1.3,False,0.0,7.6,29.6,False,12.5,False,True,False,False,False,False,False,False
2024-08-26,98109,13.1,-4.5,1010.0,1.0,False,6.9,8.1,32.9,False,11.3,False,True,False,False,False,False,False,False
2024-08-27,98109,10.8,-2.2,1011.5,1.5,False,0.4,2.8,33.3,False,7.2,False,True,False,False,False,False,False,False
2024-08-28,98109,16.7,5.9,1016.0,4.4,False,10.5,7.3,31.0,False,9.0,False,True,False,False,False,False,False,False
